@relation touch-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C11-Llast-weka.filters.unsupervised.attribute.Remove-R11-12

@attribute pressure numeric
@attribute size numeric
@attribute touchmajor numeric
@attribute touchminor numeric
@attribute duration numeric
@attribute flytime numeric
@attribute shake numeric
@attribute orientation numeric
@attribute type numeric
@attribute class {fb58815420addb16,Others}

@data
0.216993,0.100764,177,113,72,284,34.262558,1,1,Others
0.229692,0.103941,170.57143,128.57143,88,995,22.066862,1,1,Others
0.223529,0.109972,174,142.5,97,250,74.507614,1,1,Others
0.186555,0.107813,180.85715,129.42857,88,225,4.057803,1,1,Others
0.182633,0.105133,165.42857,137.14285,80,843,42.31157,1,1,Others
0.18366,0.103892,174,125,70,632,44.435402,1,1,Others
0.188235,0.130994,210,167,79,0,50.901524,1,1,Others
0.179521,0.101459,154.66667,137.33333,117,86,36.363422,1,1,Others
0.267227,0.101856,162,131.14285,90,867,16.576,1,1,Others
0.27395,0.110791,182.57143,136.28572,74,181,78.580154,1,1,Others
0.231373,0.101633,163.5,129,96,1037,68.553696,1,1,Others
0.185621,0.102502,179,116,71,140,50.01559,1,1,Others
0.212325,0.10543,166.28572,137.14285,80,361,59.235672,1,1,Others
0.228011,0.114067,184.28572,144,83,95,13.882934,1,1,Others
0.197759,0.106919,181.71428,126,73,791,31.579117,1,1,Others
0.176471,0.088812,156,99.6,37,182,48.906376,1,1,Others
0.203922,0.115358,187,145,81,0,40.517952,1,1,Others
0.20098,0.105281,177.75,125.25,104,234,128.37903,1,1,Others
0.179832,0.097091,168.85715,110.57143,74,629,40.10714,1,1,Others
0.184314,0.099027,168,117,71,343,6.752992,1,1,Others
0.234734,0.116748,193.71428,142.28572,82,88,106.205086,1,1,Others
0.29916,0.129852,216.85715,156.85715,81,757,38.830414,1,1,Others
0.221569,0.129778,206.25,167.25,90,181,144.45586,1,1,Others
0.185784,0.101372,170.25,121.5,94,1260,33.642998,1,1,Others
0.214566,0.101261,168,123.42857,82,578,126.00139,1,1,Others
0.192157,0.118311,189.75,150.75,95,218,10.527249,1,1,Others
0.199346,0.124044,192,165,92,0,35.500362,1,2,Others
0.184314,0.096317,162,115.2,45,218,26.536306,1,2,Others
0.17591,0.101856,155.14285,138,72,1047,128.03848,1,2,Others
0.189978,0.100301,158.66667,130,106,147,1.444323,1,2,Others
0.204793,0.100996,160.66667,130,117,385,36.61853,1,2,Others
0.179521,0.091962,164.66667,100,105,882,54.432144,1,2,Others
0.170868,0.088752,149.14285,106.28571,73,317,19.031754,1,2,Others
0.176471,0.088256,154,100,72,394,4.353168,1,2,Others
0.181863,0.102154,158.25,135.75,97,1577,21.894407,1,2,Others
0.234858,0.113041,168.66667,156.66667,115,157,5.319709,1,2,Others
0.188796,0.091135,158.57143,103.71429,81,1044,10.640723,1,2,Others
0.178431,0.105281,192,111,79,165,36.90974,1,2,Others
0.23268,0.114663,179,151,82,0,26.377016,1,2,Others
0.212418,0.109451,181,134,71,140,36.630222,1,2,Others
0.22549,0.115184,172.5,159,90,1036,12.288052,1,2,Others
0.276471,0.111536,176,145,80,136,34.262558,1,2,Others
0.19944,0.097985,179.14285,102.85714,80,998,34.879486,1,2,Others
0.173109,0.103941,178.28572,120.85714,72,276,32.81692,1,2,Others
0.226891,0.109898,186,130.28572,75,586,19.849466,1,2,Others
0.22402,0.121699,189,161.25,96,444,22.290987,1,2,Others
0.179832,0.108706,168,144.85715,89,0,20.75068,1,2,Others
0.180392,0.100764,157,133,69,193,50.298866,1,2,Others
0.178922,0.090167,166.5,93,97,740,37.244488,1,2,Others
0.177031,0.107515,182.57143,126.85714,80,199,40.042484,1,2,Others
0.223529,0.106063,170.25,135,94,1412,79.397865,1,2,Others
0.189216,0.089906,141,117.75,106,182,60.981686,1,2,Others
0.172549,0.093584,146.66667,122.666664,107,595,5.039416,1,2,Others
0.212325,0.112578,178.28572,145.71428,74,200,6.639496,1,2,Others
0.219608,0.100903,171.6,118.8,69,0,81.970726,1,1,Others
0.237255,0.117269,177.75,159.75,97,184,40.311897,1,1,Others
0.220728,0.108409,183.42857,128.57143,73,283,5.573404,1,1,Others
0.27507,0.109004,176.57143,137.14285,75,113,76.61438,1,1,Others
0.190196,0.087561,150,102,89,993,24.974428,1,1,Others
0.20719,0.091383,146,117,63,368,15.090815,1,1,Others
0.204706,0.111327,189.6,130.8,53,134,83.48548,1,1,Others
0.179412,0.103197,183,114,38,639,29.236721,1,1,Others
0.239216,0.120322,194.57143,151.71428,73,190,74.691124,1,1,Others
0.197759,0.117343,186.85715,150.85715,83,103,92.51999,1,1,Others
0.184967,0.091383,154,109,80,0,15.066739,1,2,Others
0.263305,0.125683,207.42857,154.28572,80,217,22.975554,1,2,Others
0.19695,0.105629,172.66667,131.33333,114,1266,12.686966,1,2,Others
0.179832,0.100665,170.57143,119.14286,87,894,4.906576,1,2,Others
0.221351,0.108872,178,135.33333,113,360,49.3027,1,2,Others
0.196078,0.111796,169.5,152.25,89,259,14.81137,1,2,Others
0.238095,0.107515,178.28572,131.14285,72,1147,42.973705,1,2,Others
0.230252,0.127469,193.71428,173.14285,81,96,13.277711,1,2,Others
0.187582,0.125434,198,163,82,0,2.252302,1,2,Others
0.223529,0.124392,192,166,116,112,83.58275,1,2,Others
0.187675,0.107217,162,146.57143,80,707,29.436954,1,2,Others
0.212325,0.117939,188.57143,150.85715,81,325,27.830988,1,2,Others
0.216176,0.111275,180,140.25,103,1023,114.96182,1,2,Others
0.184874,0.108409,162,150,81,345,37.151203,1,2,Others
0.180952,0.107813,163.71428,146.57143,78,1375,47.48408,1,2,Others
0.185994,0.098878,175.71428,108.85714,81,258,38.819542,1,2,Others
0.195294,0.092981,147.6,120,61,0,63.23268,1,2,Others
0.194608,0.103197,162,135,106,113,12.483516,1,2,Others
0.246078,0.103978,165,134.25,96,834,67.03916,1,2,Others
0.192717,0.117641,198,140.57143,79,141,16.98551,1,2,Others
0.178151,0.078924,136.28572,90.85714,71,1192,8.521646,1,2,Others
0.179272,0.107217,169.71428,138.85715,81,190,88.197105,1,2,Others
0.177031,0.108111,199.71428,111.42857,81,815,57.706917,1,2,Others
0.183824,0.102936,168,128.25,104,208,48.5019,1,2,Others
0.187451,0.120917,192,156,60,0,6.957747,1,2,Others
0.183193,0.110791,171.42857,147.42857,90,173,60.774323,1,2,Others
0.184874,0.107813,178.28572,132,72,748,55.998463,1,2,Others
0.181373,0.099027,150.75,134.25,97,292,48.90898,1,2,Others
0.20112,0.117939,194.57143,144.85715,73,1095,12.072702,1,2,Others
0.221849,0.109004,167.14285,146.57143,72,233,27.216724,1,2,Others
0.186275,0.112231,181,142,70,158,9.906375,1,2,Others
0.172549,0.112839,193.5,131.25,114,843,22.277832,1,2,Others
0.198693,0.105629,174.66667,129.33333,114,182,27.656555,1,2,Others
0.183824,0.097464,159.75,120.75,88,175,24.141947,1,2,Others
0.274946,0.12416,199.33333,158,114,148,36.69864,1,2,Others
0.196078,0.105133,179.14285,123.42857,80,969,28.03444,1,2,Others
0.183753,0.085774,136.28572,110.57143,89,487,0.197986,1,2,Others
0.184314,0.077137,119,103,55,157,44.664658,1,2,Others
0.197199,0.099772,161.14285,126,82,121,17.041998,1,2,Others
0.254902,0.112057,168,154.5,98,773,32.2607,1,2,Others
0.186275,0.110754,189,129.75,113,0,67.45447,1,1,Others
0.183824,0.111015,192.75,126.75,97,199,27.690058,1,1,Others
0.201961,0.105629,189,115,70,242,7.912587,1,1,Others
0.275163,0.112231,181,142,56,1087,121.35999,1,1,Others
0.27451,0.122109,198,153.42857,80,361,79.8745,1,1,Others
0.188725,0.111015,183,136.5,95,395,4.747325,1,1,Others
0.185994,0.099474,150.85715,135.42857,80,886,0.607765,1,1,Others
0.193627,0.11753,193.5,144.75,90,181,58.460236,1,1,Others
0.244314,0.103822,166.8,132,122,182,68.11076,1,1,Others
0.198039,0.109451,168,147,89,122,4.868588,1,1,Others
0.239869,0.112578,195,129,90,0,93.70344,1,1,Others
0.19281,0.086518,140,109,63,326,101.855,1,1,Others
0.198693,0.106324,174,132,73,147,38.831696,1,1,Others
0.187675,0.110196,181.71428,135.42857,74,88,5.27592,1,1,Others
0.182073,0.108409,171.42857,140.57143,79,351,81.323044,1,1,Others
0.247619,0.111089,175.71428,144,85,1219,57.19503,1,1,Others
0.22549,0.102502,163,132,63,224,55.932667,1,1,Others
0.185294,0.114142,177,151.5,91,139,4.501995,1,1,Others
0.179832,0.104835,169.71428,132,72,554,67.31127,1,1,Others
0.179412,0.111536,189,132,56,0,6.192964,1,2,Others
0.184874,0.101856,180,113.14286,88,198,63.363434,1,2,Others
0.181264,0.11281,192,132.66667,106,818,25.988195,1,2,Others
0.211765,0.095006,153.42857,120,81,95,73.44909,1,2,Others
0.19085,0.103197,162,135,72,1553,5.386353,1,2,Others
0.219048,0.107217,178.28572,130.28572,80,166,45.888264,1,2,Others
0.193838,0.101559,162,130.28572,79,657,27.216724,1,2,Others
0.177255,0.085059,142.8,102,46,183,62.820568,1,2,Others
0.25098,0.109798,196,120,73,0,144.67549,1,1,Others
0.309804,0.131043,218.57143,158.57143,81,292,106.31755,1,1,Others
0.201681,0.117939,201.42857,138,81,95,54.694866,1,1,Others
0.241176,0.115705,186,147,56,833,31.246897,1,1,Others
0.223529,0.1233,209.14285,145.71428,79,352,19.361412,1,1,Others
0.185434,0.110493,180,138,80,387,52.217945,1,1,Others
0.205602,0.114067,181.71428,146.57143,85,1039,17.69754,1,1,Others
0.269281,0.106324,180,126,81,183,124.77581,1,1,Others
0.176035,0.104702,178,123.333336,108,569,34.001457,1,1,Others
0.183193,0.091433,150.85715,112.28571,92,52,24.94748,1,1,Others
0.176471,0.093517,149.14285,120,79,353,86.76512,1,1,Others
0.185621,0.126129,192,171,81,0,22.30522,1,1,Others
0.182571,0.110493,177.33333,140.66667,105,310,49.5345,1,1,Others
0.182843,0.089385,149.25,108,98,706,146.74745,1,1,Others
0.180392,0.110146,191,126,64,157,15.756982,1,1,Others
0.176471,0.102675,174,121.5,37,334,12.876366,1,1,Others
0.153725,0.072133,117.6,90,36,1276,114.39006,1,1,Others
0.179608,0.092564,152.4,114,38,876,40.782345,1,1,Others
0.177031,0.088752,152.57143,102.85714,88,749,9.618254,1,1,Others
0.186667,0.0959,151.2,124.8,55,115,67.5654,1,1,Others
0.185994,0.108111,179.14285,132,80,149,139.76399,1,1,Others
0.189804,0.090896,145.2,116.4,71,0,2.659203,1,2,Others
0.17535,0.097091,149.14285,130.28572,88,148,100.79904,1,2,Others
0.179085,0.096595,166,112,70,743,10.233232,1,2,Others
0.179902,0.107366,162.75,146.25,97,217,33.520245,1,2,Others
0.197199,0.094709,169.71428,102.85714,81,1095,1.317295,1,2,Others
0.186275,0.108061,184,127,64,113,35.811993,1,2,Others
0.222409,0.097687,155.14285,126,78,827,5.321014,1,2,Others
0.241176,0.11753,189.75,148.5,89,175,5.883686,1,2,Others
0.186555,0.098878,175.71428,108.85714,82,1102,43.58536,1,2,Others
0.177124,0.091035,153,109,71,140,104.69193,1,2,Others
0.186928,0.099722,153,134,62,327,11.968941,1,2,Others
0.177255,0.082974,130.8,108,38,174,16.638546,1,2,Others
0.178711,0.080115,128.57143,102,78,1504,14.44718,1,2,Others
0.187582,0.079569,132,97,72,165,26.41875,1,2,Others
0.186928,0.09868,169,115,64,588,16.737406,1,2,Others
0.23268,0.102849,163,133,72,293,34.467762,1,2,Others
0.177591,0.089348,154.28572,102.85714,96,0,66.87033,1,2,Others
0.184874,0.114067,194.57143,133.71428,72,437,21.259703,1,2,Others
0.181046,0.104934,175,127,69,885,25.800508,1,2,Others
0.178649,0.105166,180,122.666664,113,269,12.697967,1,2,Others
0.180882,0.096942,150,129,97,936,158.58969,1,2,Others
0.183878,0.088256,141.33333,112.666664,113,165,86.55907,1,2,Others
0.177941,0.097985,147,135,99,1240,0.831936,1,2,Others
0.178431,0.097985,155,127,65,120,40.699005,1,2,Others
0.230812,0.118535,191.14285,150,90,0,39.557415,1,2,Others
0.266667,0.108756,182,131,63,132,56.463875,1,2,Others
0.201307,0.100417,162,127,73,892,20.227104,1,2,Others
0.181699,0.087213,159,92,71,148,8.853945,1,2,Others
0.237745,0.106063,171.75,133.5,96,987,83.79706,1,2,Others
0.201961,0.105629,174,130,63,174,18.416185,1,2,Others
0.24986,0.122406,194.57143,157.71428,79,1190,38.75215,1,2,Others
0.227451,0.116227,186,148.5,89,208,68.31465,1,2,Others
0.184314,0.114663,195,135,73,0,47.883904,1,1,Others
0.183333,0.113621,192.75,134.25,96,310,42.154686,1,1,Others
0.296919,0.122109,186,165.42857,81,638,37.333603,1,1,Others
0.202179,0.104239,163.33333,136.66667,116,87,30.079376,1,1,Others
0.180392,0.101459,170,122,65,951,55.587105,1,1,Others
0.191036,0.100665,155.14285,134.57143,80,258,13.301229,1,1,Others
0.268347,0.114961,186,144.85715,75,342,22.331686,1,1,Others
0.215686,0.113829,187.2,140.4,56,102,151.16028,1,1,Others
0.202614,0.120222,203,143,64,318,88.13003,1,1,Others
0.317647,0.129852,205.71428,168,90,0,70.80984,1,1,Others
0.203361,0.086072,140.57143,107.14286,81,410,23.323586,1,1,Others
0.182353,0.100069,178,110,71,156,37.447937,1,1,Others
0.216807,0.090539,143.14285,117.42857,70,972,38.677773,1,1,Others
0.192157,0.114961,182.57143,148.28572,82,113,120.70719,1,1,Others
0.185434,0.111983,182.57143,139.71428,79,505,64.190834,1,1,Others
0.180952,0.099176,168,117.42857,73,215,47.289635,1,1,Others
0.222222,0.100417,162,127,64,165,53.97866,1,1,Others
0.302614,0.119527,184,160,80,0,35.605145,1,1,Others
0.202451,0.115705,180.75,152.25,97,911,81.56599,1,1,Others
0.207353,0.106845,173.25,134.25,88,250,117.049255,1,1,Others
0.184874,0.101261,166.28572,125.14286,80,233,9.821705,1,1,Others
0.259944,0.118833,198.85715,143.14285,79,1309,125.487755,1,1,Others
0.203268,0.102502,188,107,73,1030,16.498726,1,1,Others
0.194398,0.102452,161.14285,133.71428,78,325,31.372597,1,1,Others
0.183824,0.111796,183,138.75,99,816,29.217995,1,1,Others
0.220588,0.108409,175.5,136.5,88,259,31.990885,1,1,Others
0.197549,0.121699,209.25,141,98,189,30.434818,1,1,Others
0.226471,0.123263,210,144.75,88,200,63.50889,1,1,Others
0.187675,0.099176,167.14285,118.28571,95,0,32.945942,1,2,Others
0.182353,0.105629,175,129,73,257,14.701977,1,2,Others
0.247059,0.117095,195,142,72,959,91.26713,1,2,Others
0.190686,0.108409,165.75,146.25,106,130,39.772476,1,2,Others
0.192717,0.118833,190.28572,151.71428,70,1345,31.448624,1,2,Others
0.198039,0.105629,173,131,66,238,28.852152,1,2,Others
0.233333,0.103978,179.25,120,88,1266,164.11545,1,2,Others
0.211765,0.128909,228,143,61,260,10.145802,1,2,Others
0.212418,0.117095,185,152,85,0,49.636963,1,1,Others
0.241394,0.115358,175.33333,156.66667,113,158,105.26197,1,1,Others
0.227451,0.107019,173,135,63,766,80.56906,1,1,Others
0.187582,0.106671,175,132,56,106,77.711205,1,1,Others
0.217429,0.122076,184.66667,166.66667,115,114,39.494183,1,1,Others
0.19888,0.114067,189.42857,138.85715,73,699,45.2234,1,1,Others
0.192647,0.109972,170.25,146.25,97,213,4.58029,1,1,Others
0.184314,0.093815,152,118,105,1022,72.446365,1,1,Others
0.179739,0.089993,161,98,65,182,35.706882,1,1,Others
0.188235,0.097985,160.5,121.5,107,94,39.697628,1,1,Others
0.177778,0.084781,147,97,54,276,26.95805,1,1,Others
0.203922,0.096793,162.85715,115.71429,84,4374,9.255289,1,1,Others
0.184314,0.083391,146,94,56,140,182.29115,1,1,Others
0.178922,0.088864,156.75,99,90,113,31.385662,1,1,Others
0.17423,0.08905,137.14285,119.14286,78,116,8.59448,1,1,Others
0.169188,0.083987,131.14285,110.57143,82,105,136.40378,1,1,Others
0.171989,0.073563,117.42857,94.28571,73,122,74.667206,1,1,Others
0.178824,0.06713,111.6,81.6,73,122,60.358128,1,1,Others
0.176471,0.069393,117.42857,82.28571,81,122,20.492037,1,1,Others
0.156863,0.054204,84,72,21,140,9.995247,1,1,Others
0.165359,0.092425,167,99,61,471,53.664898,1,1,Others
0.170588,0.087908,150,103,73,131,15.881227,1,1,Others
0.182633,0.078626,133.71428,92.57143,80,123,29.217995,1,1,Others
0.182353,0.077832,133,91,81,105,38.22647,1,1,Others
0.184314,0.08637,145.71428,102.85714,90,113,25.361917,1,1,Others
0.176471,0.09173,150,114,89,114,9.941489,1,1,Others
0.180392,0.097389,158.57143,121.71429,80,106,22.129091,1,1,Others
0.242647,0.116227,183,151.5,98,528,13.505984,1,1,Others
0.193838,0.108111,174.85715,136.28572,72,277,79.05105,1,1,Others
0.19085,0.096595,151,127,57,94,66.394966,1,1,Others
0.178649,0.110725,189.33333,129.33333,116,105,87.24536,1,1,Others
0.178151,0.113472,199.71428,126.85714,75,960,2.683442,1,1,Others
0.240196,0.126129,201.75,161.25,97,222,64.583145,1,1,Others
0.318627,0.123523,203.25,152.25,108,577,28.069595,1,1,Others
0.259314,0.106845,183,124.5,96,174,96.77534,1,1,Others
0.178431,0.081567,134.25,100.5,111,7,47.520065,1,1,Others
0.176471,0.091035,143,119,63,497,1.209163,1,1,Others
0.22902,0.114246,184.8,144,70,0,106.17729,1,2,Others
0.256863,0.116748,184,152,74,130,41.071136,1,2,Others
0.254902,0.118237,198.85715,141.42857,81,832,26.831793,1,2,Others
0.193627,0.118572,198.75,142.5,97,149,65.27631,1,2,Others
0.185882,0.099653,164.4,122.4,45,631,6.548238,1,2,Others
0.210893,0.118138,180.66667,159.33333,107,132,30.079376,1,2,Others
0.186555,0.101261,162.85715,128.57143,80,790,79.66929,1,2,Others
0.183333,0.114142,195,133.5,98,190,39.904278,1,2,Others
0.182353,0.101112,161,130,80,0,106.6159,1,2,Others
0.22521,0.11913,188.57143,154.28572,87,224,61.07136,1,2,Others
0.216863,0.112787,178.8,145.8,123,547,0.619559,1,2,Others
0.183753,0.095006,144,129.42857,88,716,16.304543,1,2,Others
0.200654,0.107366,180,129,64,2102,9.28813,1,2,Others
0.191176,0.109972,177.75,138.75,95,141,86.99036,1,2,Others
0.187675,0.106324,170.57143,135.42857,79,733,21.348318,1,2,Others
0.242353,0.110076,183.6,133.2,53,150,25.578686,1,2,Others
0.173203,0.104587,185,116,81,0,12.47374,1,1,Others
0.239776,0.10543,172.28572,131.14285,74,368,47.07207,1,1,Others
0.289076,0.106026,171.42857,133.71428,88,917,22.520937,1,1,Others
0.204575,0.100764,159,131,55,309,15.404742,1,1,Others
0.179085,0.087792,146.66667,106,107,1010,25.373932,1,1,Others
0.217157,0.097985,157.5,124.5,97,283,52.385902,1,1,Others
0.206162,0.110196,185.14285,132,72,429,18.368425,1,1,Others
0.2,0.120917,188.66667,159.33333,122,156,122.9561,1,1,Others
0.172549,0.088812,146.4,109.2,67,0,19.060154,1,2,Others
0.215196,0.10033,156,132.75,89,164,102.20696,1,2,Others
0.179085,0.098332,155,128,72,511,25.169176,1,2,Others
0.182843,0.102154,176.25,117.75,90,122,72.02795,1,2,Others
0.19951,0.105021,174.75,127.5,107,1561,18.163221,1,2,Others
0.18902,0.087561,142.8,109.2,53,1214,7.383982,1,2,Others
0.201307,0.104239,171,129,72,403,94.0865,1,2,Others
0.215196,0.112057,182.25,140.25,89,241,41.280285,1,2,Others
0.205229,0.097985,165,117,70,0,29.216702,1,1,Others
0.273856,0.103197,175,122,89,122,138.22026,1,1,Others
0.198039,0.090167,156.75,102.75,95,446,71.207245,1,1,Others
0.25098,0.096247,157,120,71,1623,30.08068,1,1,Others
0.304762,0.133128,214.28572,168.85715,73,122,188.29086,1,1,Others
0.367507,0.119428,182.57143,161.14285,74,129,121.72154,1,1,Others
0.208964,0.100665,174.85715,114.85714,81,367,3.068712,1,1,Others
0.243698,0.11913,183.42857,159.42857,88,267,44.939636,1,1,Others
0.175817,0.103197,174,123,73,0,136.28447,1,2,Others
0.180392,0.107366,185,124,63,918,47.884388,1,2,Others
0.20049,0.094076,149.25,121.5,96,319,8.119002,1,2,Others
0.189356,0.089646,155.14285,102.85714,79,174,27.421478,1,2,Others
0.248179,0.126576,198.85715,165.42857,72,1223,21.782547,1,2,Others
0.198693,0.107019,172.66667,135.33333,123,343,10.291651,1,2,Others
0.180952,0.08905,152.57143,103.71429,73,799,0.810785,1,2,Others
0.181863,0.098245,156,126.75,97,249,1.638037,1,2,Others
0.5875,0.125,240.97597,240.97597,125,0,1.65996,1,1,Others
0.478125,0.113281,195.81326,195.81326,42,359,16.423044,1,1,Others
0.535417,0.125,230.9398,230.9398,67,802,1.878458,1,1,Others
0.58125,0.138021,240.97597,240.97597,92,239,0.948528,1,1,Others
0.570833,0.111979,190.79518,190.79518,83,181,10.801063,1,1,Others
0.54375,0.109375,180.75902,180.75902,41,1108,2.348002,1,1,Others
0.516667,0.109375,180.75902,180.75902,66,189,8.53666,1,1,Others
0.575,0.109375,180.75902,180.75902,50,402,5.400555,1,1,Others
0.5625,0.120536,223.77112,223.77112,92,674,0.697617,1,1,Others
0.516667,0.125,240.976,240.976,84,0,0.948528,1,1,Others
0.54375,0.122396,230.9398,230.9398,85,336,1.878411,1,1,Others
0.533929,0.118304,215.16872,215.16872,102,960,11.2707,1,1,Others
0.535714,0.120536,223.77112,223.77112,103,199,11.975017,1,1,Others
0.553125,0.113281,195.81326,195.81326,109,1157,7.513738,1,1,Others
0.495,0.1125,192.80241,192.80241,59,222,8.453061,1,1,Others
0.533333,0.111979,190.79518,190.79518,76,212,6.57465,1,1,Others
0.528125,0.125,240.97598,240.97598,40,1298,1.643592,1,1,Others
0.56875,0.136719,240.97597,240.97597,99,319,0.469591,1,1,Others
0.594643,0.129464,240.97597,240.97597,81,174,12.091294,1,1,Others
0.528125,0.113281,195.81326,195.81326,50,978,3.082681,1,1,Others
0.445833,0.119792,220.90364,220.90364,32,138,5.115583,1,1,Others
0.547917,0.119792,220.90367,220.90367,74,769,3.255363,1,1,Others
0.6075,0.121875,228.93257,228.93257,58,163,18.97047,1,1,Others
0.5925,0.109375,180.75902,180.75902,73,0,0.939229,1,1,Others
0.55,0.116319,207.52211,207.52211,117,680,16.201618,1,1,Others
0.510417,0.114583,200.83134,200.83134,83,129,3.319872,1,1,Others
0.580556,0.125,234.28519,234.28519,117,189,13.042157,1,1,Others
0.591667,0.140625,240.97597,240.97597,108,257,15.966799,1,1,Others
0.533333,0.114583,190.79518,190.79518,66,1434,2.347955,1,1,Others
0.576562,0.121094,225.92172,225.92172,101,291,13.61875,1,1,Others
0.50625,0.122396,230.93982,230.93982,84,137,0.474288,1,1,Others
0.50625,0.113281,195.81326,195.81326,100,325,1.65996,1,1,Others
0.594643,0.122768,232.37354,232.37354,101,77,8.520713,1,1,Others
0.5725,0.115625,204.8458,204.8458,83,1028,0.237238,1,1,Others
0.5325,0.109375,180.75902,180.75902,74,0,3.287325,1,1,Others
0.530556,0.112847,194.14056,194.14056,125,273,13.990733,1,1,Others
0.570313,0.113281,195.81326,195.81326,101,847,4.930917,1,1,Others
0.495833,0.119792,220.90367,220.90367,75,359,2.134153,1,1,Others
0.5625,0.111979,190.79518,190.79518,77,230,10.433763,1,1,Others
0.583929,0.122768,232.37355,232.37355,109,1287,2.845585,1,1,Others
0.570313,0.111328,188.28613,188.28613,101,189,7.113938,1,1,Others
0.530357,0.113839,197.96387,197.96387,89,216,1.860128,1,1,Others
0.455,0.1125,192.80241,192.80241,66,1064,0.711384,1,1,Others
0.6275,0.125,240.97598,240.97598,108,0,12.444654,1,1,Others
0.580357,0.122768,232.37355,232.37355,82,700,0.465032,1,1,Others
0.5625,0.109375,180.75902,180.75902,76,231,3.794066,1,1,Others
0.5725,0.11875,216.88919,216.88919,80,293,27.744274,1,1,Others
0.51875,0.125,240.97598,240.97598,48,455,5.870192,1,1,Others
0.502083,0.117188,210.86751,210.86751,75,403,15.413549,1,1,Others
0.53,0.109375,180.75902,180.75902,82,197,4.930917,1,1,Others
0.6125,0.109375,180.75902,180.75902,90,79,11.678175,1,1,Others
0.558333,0.114583,200.83134,200.83134,102,720,12.80506,1,1,Others
0.557143,0.116071,206.56628,206.56628,92,275,4.268401,1,1,Others
0.521875,0.109375,180.75902,180.75902,78,0,4.930871,1,2,Others
0.53125,0.117188,210.8675,210.8675,85,223,0.697571,1,2,Others
0.582813,0.111328,188.28615,188.28615,111,1418,17.547607,1,2,Others
0.596429,0.125,232.37354,232.37354,109,345,11.382292,1,2,Others
0.576562,0.121094,218.3946,218.3946,107,1666,13.990639,1,2,Others
0.540625,0.115234,203.34038,203.34038,125,231,6.809375,1,2,Others
0.555357,0.111607,189.36143,189.36143,89,277,21.367212,1,2,Others
0.620833,0.111979,190.79518,190.79518,76,499,15.887741,1,2,Others
0.5675,0.109375,180.75902,180.75902,84,0,14.769356,1,1,Others
0.585938,0.128906,233.44884,233.44884,101,311,17.310652,1,1,Others
0.59375,0.114583,190.79518,190.79518,92,329,4.461373,1,1,Others
0.6,0.109375,180.75902,180.75902,51,1050,5.454073,1,1,Others
0.614583,0.122396,230.9398,230.9398,85,249,11.975017,1,1,Others
0.522917,0.111979,190.79518,190.79518,93,206,0.000094,1,1,Others
0.491667,0.117188,210.8675,210.8675,84,164,6.639556,1,1,Others
0.4625,0.115625,204.8458,204.8458,49,1507,3.793971,1,1,Others
0.471429,0.116071,206.56628,206.56628,102,208,9.248092,1,1,Others
0.56875,0.125,240.97598,240.97598,56,0,4.93101,1,2,Others
0.586111,0.118056,214.21288,214.21288,118,260,8.218242,1,2,Others
0.5,0.109375,180.75902,180.75902,67,999,2.113277,1,2,Others
0.351786,0.109375,180.75902,180.75902,91,805,0.469591,1,2,Others
0.585,0.134375,228.93257,228.93257,75,2066,16.436483,1,2,Others
0.628571,0.127232,240.97597,240.97597,101,482,12.567965,1,2,Others
0.565625,0.128906,240.97598,240.97598,70,1117,0.930064,1,2,Others
0.564286,0.113839,189.36145,189.36145,110,506,14.702117,1,2,Others
0.5575,0.109375,180.75902,180.75902,55,2119,1.18764,1,2,Others
